PoolUtils.java,org.apache.commons.pool2.PoolUtils$ErodingKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,returnObject,1660,TIMED_OUT,none
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,85,KILLED,org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy.testPassThroughMethods02(org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy)
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,59,TIMED_OUT,none
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,borrowObject,64,KILLED,org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithJdkProxy.testAccessAfterReturn(org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithJdkProxy)
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,103,KILLED,org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy)
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,109,KILLED,org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy.testPassThroughMethods02(org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy)
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumActive,97,KILLED,org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy)
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumIdle,91,KILLED,org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy)
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,invalidateObject,78,SURVIVED,none
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,returnObject,71,SURVIVED,none
ProxiedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,toString,124,NO_COVERAGE,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$KeyedObjectPoolMinIdleTimerTask,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,673,KILLED,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPoolKeysNulls(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$KeyedObjectPoolMinIdleTimerTask,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,run,689,KILLED,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$KeyedObjectPoolMinIdleTimerTask,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,run,689,KILLED,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPoolKeys(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$KeyedObjectPoolMinIdleTimerTask,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,run,699,KILLED,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPoolKeys(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$KeyedObjectPoolMinIdleTimerTask,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,run,690,KILLED,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPoolKeys(org.apache.commons.pool2.TestPoolUtils)
EvictionConfig.java,org.apache.commons.pool2.impl.EvictionConfig,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,<init>,48,KILLED,org.apache.commons.pool2.impl.TestEvictionConfig.testConstructor(org.apache.commons.pool2.impl.TestEvictionConfig)
EvictionConfig.java,org.apache.commons.pool2.impl.EvictionConfig,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,<init>,53,KILLED,org.apache.commons.pool2.impl.TestEvictionConfig.testConstructor(org.apache.commons.pool2.impl.TestEvictionConfig)
EvictionConfig.java,org.apache.commons.pool2.impl.EvictionConfig,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,48,KILLED,org.apache.commons.pool2.impl.TestEvictionConfig.testConstructor(org.apache.commons.pool2.impl.TestEvictionConfig)
EvictionConfig.java,org.apache.commons.pool2.impl.EvictionConfig,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,53,KILLED,org.apache.commons.pool2.impl.TestEvictionConfig.testConstructor(org.apache.commons.pool2.impl.TestEvictionConfig)
EvictionConfig.java,org.apache.commons.pool2.impl.EvictionConfig,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getIdleEvictTime,71,KILLED,org.apache.commons.pool2.impl.TestEvictionConfig.testConstructor(org.apache.commons.pool2.impl.TestEvictionConfig)
CallStackUtils.java,org.apache.commons.pool2.impl.CallStackUtils,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,canCreateSecurityManager,34,KILLED,org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedObjectPoolWithCglibProxy)
CallStackUtils.java,org.apache.commons.pool2.impl.CallStackUtils,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,canCreateSecurityManager,35,TIMED_OUT,none
CallStackUtils.java,org.apache.commons.pool2.impl.CallStackUtils,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,canCreateSecurityManager,39,NO_COVERAGE,none
CallStackUtils.java,org.apache.commons.pool2.impl.CallStackUtils,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,canCreateSecurityManager,41,NO_COVERAGE,none
CallStackUtils.java,org.apache.commons.pool2.impl.CallStackUtils,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,canCreateSecurityManager,38,NO_COVERAGE,none
BaseGenericObjectPool.java,org.apache.commons.pool2.impl.BaseGenericObjectPool$EvictionIterator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,1254,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictorVisiting(org.apache.commons.pool2.impl.TestGenericObjectPool)
BaseGenericObjectPool.java,org.apache.commons.pool2.impl.BaseGenericObjectPool$EvictionIterator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getIdleObjects,1266,TIMED_OUT,none
BaseGenericObjectPool.java,org.apache.commons.pool2.impl.BaseGenericObjectPool$EvictionIterator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,hasNext,1272,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictorVisiting(org.apache.commons.pool2.impl.TestGenericObjectPool)
BaseGenericObjectPool.java,org.apache.commons.pool2.impl.BaseGenericObjectPool$EvictionIterator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,next,1278,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictorVisiting(org.apache.commons.pool2.impl.TestGenericObjectPool)
BaseGenericObjectPool.java,org.apache.commons.pool2.impl.BaseGenericObjectPool$EvictionIterator,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,remove,1284,NO_COVERAGE,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool$ObjectDeque,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getAllObjects,1516,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool$ObjectDeque,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getCreateCount,1498,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool$ObjectDeque,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getIdleObjects,1488,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool$ObjectDeque,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumInterested,1507,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool$ObjectDeque,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,toString,1531,NO_COVERAGE,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addObject,275,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addObject,270,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFClearUsages(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addObject,282,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFAddObjectUsage(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addObject,288,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFAddObjectUsage(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addObject,289,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFAddObjectUsage(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addObject,294,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFAddObjectUsage(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,269,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testClosedPoolBehavior(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,285,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFAddObjectUsage(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,291,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,296,NO_COVERAGE,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,borrowObject,128,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,borrowObject,165,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseInvalidateObject(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,122,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,123,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,141,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFBorrowObjectUsages(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,141,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFBorrowObjectUsages(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,144,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,157,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFBorrowObjectUsages(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,121,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,borrowObject,167,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,117,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseClosePool(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,138,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,139,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseBorrowReturn(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,143,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testPOFBorrowObjectUsages(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,148,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,150,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,152,NO_COVERAGE,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clear,330,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clear,335,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clear,332,TIMED_OUT,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,336,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,343,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseClear(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,344,SURVIVED,none
SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,357,KILLED,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool.testBaseClosePool(org.apache.commons.pool2.impl.TestSoftReferenceObjectPool)
