Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.commons.io.input.TeeInputStreamTest.testReadToArray()",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,7,0,3,1,0,7,8,2,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.TeeInputStreamTest.testReadToArrayWithOffset()",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,7,0,3,1,0,7,8,2,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.TeeInputStreamTest.testSkip()",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,4,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.input.UnixLineEndingInputStream",2,2,2,2,12,0,8,4,1,0,0,,0,0,,,,6,5,6,6,0,2,0,4,,103,13,59,18,32,31,,,,27,41,15,26,,,,,,5,5,6,5,,2,1,,60,53,0.53,13,13,15,12
Public Constructor,"org.apache.commons.io.input.UnixLineEndingInputStream.UnixLineEndingInputStream(InputStream,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,4,1,2,6,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStream.close()",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,4,1,2,4,1,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Private Method,"org.apache.commons.io.input.UnixLineEndingInputStream.eofGame(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,10,1,6,5,2,3,0,4,7,1,6,3,3,4,3,2,,,,,2,,1,2,,,0.50,3,3,4,3
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStream.mark(int)",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,0,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStream.read()",,,,,,,,,,,,,,,,,,,,,,,,,,4,23,2,18,3,11,3,3,5,1,7,12,3,9,5,5,6,5,4,,,,,4,,1,4,,,0.17,5,5,6,5
Private Method,"org.apache.commons.io.input.UnixLineEndingInputStream.readWithUpdate()",,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,10,2,7,5,5,2,0,6,8,2,6,2,2,2,1,1,,,,,0,,1,0,,,0.50,2,2,2,1
Public Class,"org.apache.commons.io.input.UnixLineEndingInputStreamTest",1,1,1,1,4,0,4,0,1,1,0,,0,0,,,,10,0,10,10,0,2,0,8,,61,11,50,25,16,0,,,,16,27,15,12,,,,,,1,1,1,1,,1,0,,0,0,0.00,10,10,10,10
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.crAtEnd()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.crOnlyEnsureAtEof()",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.crOnlyNotAtEof()",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.inTheMiddleOfTheLine()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.multipleBlankLines()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.retainLineFeed()",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.roundtrip(String)",,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.roundtrip(String,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,8,5,6,0,5,1,0,6,7,5,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.simpleString()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.UnixLineEndingInputStreamTest.twoLinesAtEnd()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.input.WindowsLineEndingInputStream",2,2,2,2,13,0,9,4,1,0,0,,0,0,,,,6,6,6,6,0,2,0,4,,112,13,69,19,41,30,,,,33,49,16,33,,,,,,6,6,6,6,,2,3,,63,55,0.43,15,15,16,14
Public Constructor,"org.apache.commons.io.input.WindowsLineEndingInputStream.WindowsLineEndingInputStream(InputStream,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,4,1,2,6,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStream.close()",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,4,1,2,4,1,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Private Method,"org.apache.commons.io.input.WindowsLineEndingInputStream.eofGame()",,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,15,1,10,4,3,4,1,7,11,1,10,4,4,5,4,3,,,,,3,,1,3,,,0.27,4,4,5,4
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStream.mark(int)",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,0,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStream.read()",,,,,,,,,,,,,,,,,,,,,,,,,,4,25,0,22,3,15,3,4,6,1,9,15,3,12,6,6,6,6,5,,,,,5,,3,5,,,0.14,6,6,6,6
Private Method,"org.apache.commons.io.input.WindowsLineEndingInputStream.readWithUpdate()",,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,10,2,7,5,5,2,0,6,8,2,6,2,2,2,1,1,,,,,0,,1,0,,,0.50,2,2,2,1
Public Class,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest",1,1,1,1,3,0,3,0,1,1,0,,0,0,,,,9,0,9,9,0,2,0,7,,51,9,42,22,16,0,,,,16,26,15,11,,,,,,1,1,1,1,,1,0,,0,0,0.00,9,9,9,9
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.inTheMiddleOfTheLine()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.linuxLinefeeds()",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.malformed()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.multipleBlankLines()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.retainLineFeed()",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.roundtrip(String)",,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.roundtrip(String,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,5,6,0,5,1,0,6,7,5,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.simpleString()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.WindowsLineEndingInputStreamTest.twoLinesAtEnd()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.input.XmlStreamReader",3,3,4,1,27,0,12,14,1,3,1,,5,19,,,,18,3,23,23,6,4,0,13,,755,60,344,119,229,352,,,,154,222,96,126,,,,,,14,14,27,10,,2,3,,76,56,1.02,72,72,104,44
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(File)",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,4.00,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream)",,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.67,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String)",,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,4,2,1,17,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,4.25,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,8,37,0,4,2,1,33,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,8.25,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String,boolean,String)",,,,,,,,,,,,,,,,,,,,,,,,,,11,42,0,8,4,5,34,5,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,,4.25,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,7,30,0,3,1,1,27,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,9.00,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,boolean,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,36,0,8,4,5,28,5,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,,3.50,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(URL)",,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(URLConnection,String)",,,,,,,,,,,,,,,,,,,,,,,,,,6,33,0,14,6,11,19,8,2,0,9,11,6,5,2,2,3,1,1,,,,,0,,1,0,,,1.36,2,2,3,1
Method,"org.apache.commons.io.input.XmlStreamReader.calculateHttpEncoding(String,String,String,String,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,19,79,9,50,12,34,20,10,31,1,22,35,10,25,14,14,20,10,10,,,,,10,,2,10,,,0.40,14,14,20,10
Method,"org.apache.commons.io.input.XmlStreamReader.calculateRawEncoding(String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,16,67,5,48,9,33,14,4,16,1,20,33,8,25,14,14,27,7,8,,,,,8,,2,8,,,0.29,14,14,27,7
Public Method,"org.apache.commons.io.input.XmlStreamReader.close()",,,,,,,,,,,,,,,,,,,,,,,,,,12,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Private Method,"org.apache.commons.io.input.XmlStreamReader.doHttpStream(BOMInputStream,BOMInputStream,String,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,7,26,0,15,5,10,11,5,3,0,6,9,4,5,3,3,3,3,2,,,,,2,,2,2,,,0.73,3,3,3,3
Private Method,"org.apache.commons.io.input.XmlStreamReader.doLenientDetection(String,XmlStreamReaderException)",,,,,,,,,,,,,,,,,,,,,,,,,,7,30,0,21,3,14,9,9,9,1,8,13,2,11,6,6,7,3,2,,,,,2,,2,2,,,0.43,6,6,7,3
Private Method,"org.apache.commons.io.input.XmlStreamReader.doRawStream(BOMInputStream,BOMInputStream,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,6,24,0,14,5,9,10,5,3,0,6,9,4,5,3,3,3,3,2,,,,,2,,2,2,,,0.71,3,3,3,3
Static Method,"org.apache.commons.io.input.XmlStreamReader.getContentTypeEncoding(String)",,,,,,,,,,,,,,,,,,,,,,,,,,6,20,0,13,5,9,7,7,3,0,7,10,5,5,5,5,5,1,0,,,,,0,,2,0,,,0.54,5,5,5,1
Static Method,"org.apache.commons.io.input.XmlStreamReader.getContentTypeMime(String)",,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,13,3,9,6,4,3,0,6,9,3,6,3,3,3,1,1,,,,,0,,2,0,,,0.46,3,3,3,1
Public Method,"org.apache.commons.io.input.XmlStreamReader.getDefaultEncoding()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReader.getEncoding()",,,,,,,,,,,,,,,,,,,,,,,,,,11,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Private Static Method,"org.apache.commons.io.input.XmlStreamReader.getXmlProlog(InputStream,String)",,,,,,,,,,,,,,,,,,,,,,,,,,7,54,0,46,15,36,9,13,31,1,26,34,13,21,8,8,10,1,0,,,,,0,,3,0,,,0.20,8,8,10,1
Static Method,"org.apache.commons.io.input.XmlStreamReader.isAppXml(String)",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,7,1,5,7,4,1,0,1,2,1,1,1,1,6,1,0,,,,,0,,0,0,,,1.00,1,1,6,1
Static Method,"org.apache.commons.io.input.XmlStreamReader.isTextXml(String)",,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,6,1,4,7,4,1,0,1,2,1,1,1,1,5,1,0,,,,,0,,0,0,,,1.17,1,1,5,1
Public Method,"org.apache.commons.io.input.XmlStreamReader.read(char[],int,int)",,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Public Class,"org.apache.commons.io.input.XmlStreamReaderException",1,1,1,1,11,0,4,7,1,0,1,,0,1,,,,7,5,7,7,0,0,0,7,,115,13,36,16,13,66,,,,18,26,14,12,,,,,,1,1,1,1,,2,0,,71,57,1.83,7,7,7,7
Public Constructor,"org.apache.commons.io.input.XmlStreamReaderException.XmlStreamReaderException(String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,4,2,1,11,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.75,1,1,1,1
Public Constructor,"org.apache.commons.io.input.XmlStreamReaderException.XmlStreamReaderException(String,String,String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,9,22,0,9,2,6,13,6,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,1.44,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderException.getBomEncoding()",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderException.getContentTypeEncoding()",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderException.getContentTypeMime()",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderException.getXmlEncoding()",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderException.getXmlGuessEncoding()",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Class,"org.apache.commons.io.input.XmlStreamReaderTest",1,1,1,1,13,0,11,0,1,4,0,,0,20,,,,26,1,26,26,0,1,7,18,,447,56,366,124,269,27,,,,231,270,86,184,,,,,,4,4,4,1,,1,2,,100,100,0.07,42,42,43,26
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest._testAlternateDefaultEncoding(String,String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,19,0,15,7,10,4,8,2,0,6,8,4,4,4,4,4,1,1,,,,,0,,1,0,,,0.27,4,4,4,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderTest._testHttpInvalid(String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,13,0,13,4,9,0,7,2,0,5,6,2,4,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderTest._testHttpLenient(String,String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,8,5,5,0,5,1,0,4,5,3,2,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest._testHttpValid(String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,7,16,0,13,5,9,3,8,2,0,5,7,3,4,3,3,3,1,1,,,,,0,,1,0,,,0.23,3,3,3,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderTest._testRawBomInvalid(String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,5,12,0,8,4,1,7,10,4,6,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderTest._testRawBomValid(String)",,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,12,4,9,0,8,2,0,5,7,3,4,2,2,3,1,1,,,,,0,,1,0,,,0.00,2,2,3,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderTest._testRawNoBomInvalid(String)",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,6,0,7,2,0,5,6,2,4,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderTest._testRawNoBomValid(String)",,,,,,,,,,,,,,,,,,,,,,,,,,14,26,4,22,3,20,0,6,1,0,20,21,3,18,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.XmlStreamReaderTest.getXML(String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,7,5,4,3,3,1,0,4,5,4,1,1,1,1,1,0,,,,,0,,0,0,,,0.43,1,1,1,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderTest.getXmlStream(String,String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,13,32,2,21,6,15,9,6,8,1,14,19,7,12,4,4,4,1,0,,,,,0,,1,0,,,0.43,4,4,4,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testEncodingAttributeXML()",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,4,5,0,5,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testHttp()",,,,,,,,,,,,,,,,,,,,,,,,,,0,88,11,73,1,71,4,4,1,0,71,72,1,71,1,1,1,1,0,,,,,0,,0,0,,,0.05,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testHttpContent()",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,5,6,0,5,1,0,6,7,5,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testLowerCaseEncodingWithTurkishLocale_IO_557()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,3,7,0,7,2,0,4,8,4,4,2,2,2,1,0,,,,,0,,2,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawBomUtf16()",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,8,1,6,0,2,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawBomUtf32()",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,8,1,6,0,2,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawBomUtf8()",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,14,1,12,0,2,1,0,12,13,1,12,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawContent()",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,5,6,0,5,1,0,6,7,5,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomCp1047()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomIso8859_1()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomUsAscii()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomUtf16BE()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomUtf16LE()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomUtf32BE()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomUtf32LE()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.XmlStreamReaderTest.testRawNoBomUtf8()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.input.XmlStreamReaderUtilitiesTest",1,1,1,1,10,0,10,0,1,3,1,,0,14,,,,22,0,22,22,0,9,2,11,,304,26,263,66,192,19,,,,184,211,47,164,,,,,,3,3,3,1,,1,1,,93,92,0.07,26,26,26,22
Private Static Class,"org.apache.commons.io.input.XmlStreamReaderUtilitiesTest.MockXmlStreamReader",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,24,1,0,0,0,,6,0,5,2,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,3,0,,0,0,0.20,1,1,1,1
Constructor,"org.apache.commons.io.input.XmlStreamReaderUtilitiesTest.MockXmlStreamReader.MockXmlStreamReader(String)",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.commons.io.input.XmlStreamReaderUtilitiesTest.calculateHttpEncoding(String,String,String,String,boolean,String)",,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,7,4,4,0,4,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
