Kind,Name,AvgLineCode,Cyclomatic,PercentLackOfCohesionModified,PercentLackOfCohesion,SumCyclomatic,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.isThrowExceptionOnActivate(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.isValidationEnabled(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.makeObject(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,19,3,11,0,6,4,1,8,13,3,10,3,3,1,0,,,,,0,,1,0,0,3,3,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.passivateObject(PooledObject<String>),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,2,4,0,0,2,0,3,6,2,4,2,2,1,0,,,,,0,,1,0,0,2,2,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setDestroyLatency(long),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setEvenValid(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setMakeLatency(long),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setMaxTotal(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setOddValid(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setThrowExceptionOnActivate(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setThrowExceptionOnDestroy(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setThrowExceptionOnPassivate(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setValid(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setValidateLatency(long),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.setValidationEnabled(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.SimpleFactory.validateObject(PooledObject<String>),,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,21,0,21,6,11,0,3,4,1,13,17,6,11,4,4,1,1,,,,,0,,1,0,0,4,4,1
Public Static Generic Class,org.apache.commons.pool2.impl.TestGenericObjectPool.TestEvictionPolicy,7,,0,0,2,2,2,2,1,7,0,0,2,2,0,,0,0,,,,1,1,1,1,0,0,0,1,,13,2,11,5,4,0,,,,3,6,3,3,,,,,2,2,2,1,,1,1,,0,2,2,1
TypeVariable,org.apache.commons.pool2.impl.TestGenericObjectPool.TestEvictionPolicy.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Public Method,"org.apache.commons.pool2.impl.TestGenericObjectPool.TestEvictionPolicy.evict(EvictionConfig,PooledObject<T>,int)",,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,2,3,0,2,2,0,2,4,1,3,2,2,1,1,,,,,0,,1,0,0,2,2,1
Static Generic Class,org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread,8,,40,78,18,2,2,2,1,8,0,0,2,1,0,,0,0,,,,9,10,9,9,0,0,0,9,,114,19,86,29,46,9,,,,46,62,24,38,,,,,9,9,10,5,,1,2,,0.1,18,19,13
TypeVariable,org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Public Constructor,org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.TestThread(ObjectPool<T>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,"org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.TestThread(ObjectPool<T>,int)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,"org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.TestThread(ObjectPool<T>,int,int)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,"org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.TestThread(ObjectPool<T>,int,int,boolean)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,"org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.TestThread(ObjectPool<T>,int,int,boolean,Object)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,"org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.TestThread(ObjectPool<T>,int,int,int,boolean,Object)",,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,9,10,0,10,2,7,0,8,1,0,7,8,1,7,2,2,1,0,,,,,0,,0,0,0,2,2,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.complete(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.failed(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.TestThread.run(),,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,44,2,40,6,30,2,8,33,2,22,29,5,24,9,10,5,10,,,,,7,,2,6,0.05,9,10,5
Static Class,org.apache.commons.pool2.impl.TestGenericObjectPool.WaitingTestThread,10,,31,31,3,1,1,1,1,10,0,0,1,1,0,,0,0,,,,2,8,2,2,0,0,0,2,,34,3,31,13,15,3,,,,20,24,12,12,,,,,2,2,2,1,,2,1,,0.1,3,3,2
Public Constructor,"org.apache.commons.pool2.impl.TestGenericObjectPool.WaitingTestThread.WaitingTestThread(GenericObjectPool<String>,long)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,11,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.WaitingTestThread.run(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,15,2,12,0,10,2,0,9,11,2,9,2,2,1,1,,,,,0,,1,0,0,2,2,1
Private Method,"org.apache.commons.pool2.impl.TestGenericObjectPool.assertConfiguration(GenericObjectPoolConfig<?>,GenericObjectPool<?>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,20,0,20,1,18,0,26,1,0,12,13,1,12,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.checkEvict(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,23,0,22,1,20,1,13,1,0,20,21,1,20,1,1,1,0,,,,,0,,0,0,0.05,1,1,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.checkEvictionOrder(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,4,1,0,4,5,1,4,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.checkEvictionOrderPart1(boolean),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,14,2,11,3,10,2,0,12,14,3,11,3,3,1,0,,,,,0,,1,0,0.21,3,3,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.checkEvictionOrderPart2(boolean),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,13,2,10,3,8,2,0,11,13,3,10,2,2,1,0,,,,,0,,1,0,0.23,2,2,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.checkEvictorVisiting(boolean),,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,2,114,5,95,12,78,18,24,360,3,78,93,21,72,12,13,1,2,,,,,0,,4,0,0.19,12,13,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createDefaultPooledObjectFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,15,1,12,1,8,2,1,1,0,3,6,3,3,1,1,1,0,,,,,0,,0,0,0.17,1,1,1
Anonymous Class,org.apache.commons.pool2.impl.TestGenericObjectPool.createDefaultPooledObjectFactory.(Anon_1),3,,0,0,2,1,1,1,1,4,0,1,1,2,0,,0,0,,,,2,0,2,11,0,0,0,2,,12,1,9,0,7,2,,,,2,4,2,2,,,,,1,1,1,1,,3,0,,0.22,2,2,2
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createDefaultPooledObjectFactory.(Anon_1).create(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,2,1,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0.33,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createDefaultPooledObjectFactory.(Anon_1).wrap(String),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,0,2,1,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0.33,1,1,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createNullPooledObjectFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,15,1,12,1,8,2,1,1,0,3,6,3,3,1,1,1,0,,,,,0,,0,0,0.17,1,1,1
Anonymous Class,org.apache.commons.pool2.impl.TestGenericObjectPool.createNullPooledObjectFactory.(Anon_2),3,,0,0,2,1,1,1,1,4,0,1,1,1,0,,0,0,,,,2,0,2,11,0,0,0,2,,12,1,9,0,7,2,,,,2,4,2,2,,,,,1,1,1,1,,3,0,,0.22,2,2,2
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createNullPooledObjectFactory.(Anon_2).create(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,2,1,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0.33,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createNullPooledObjectFactory.(Anon_2).wrap(String),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,2,1,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0.33,1,1,1
Private Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createSlowObjectFactory(long),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,13,1,9,1,1,1,0,4,7,3,4,1,1,1,0,,,,,0,,0,0,0.08,1,1,1
Anonymous Class,org.apache.commons.pool2.impl.TestGenericObjectPool.createSlowObjectFactory.(Anon_3),3,,0,0,2,1,1,1,1,4,0,0,1,3,0,,0,0,,,,2,0,2,11,0,0,0,2,,12,1,10,0,8,1,,,,3,5,2,3,,,,,1,1,1,1,,3,0,,0.1,2,2,2
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createSlowObjectFactory.(Anon_3).create(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,0,3,0,2,1,0,2,3,1,2,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.createSlowObjectFactory.(Anon_3).wrap(String),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,0,2,1,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0.33,1,1,1
Protected Method,org.apache.commons.pool2.impl.TestGenericObjectPool.getNthObject(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Protected Method,org.apache.commons.pool2.impl.TestGenericObjectPool.isFifo(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Protected Method,org.apache.commons.pool2.impl.TestGenericObjectPool.isLifo(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Protected Method,org.apache.commons.pool2.impl.TestGenericObjectPool.makeEmptyPool(PooledObjectFactory<Object>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Protected Method,org.apache.commons.pool2.impl.TestGenericObjectPool.makeEmptyPool(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,3,4,0,5,1,0,4,5,2,3,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Method,"org.apache.commons.pool2.impl.TestGenericObjectPool.runTestThreads(int,int,int,GenericObjectPool)",,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,8,25,0,19,3,12,6,7,14,1,10,16,5,11,6,6,1,1,,,,,0,,3,0,0.32,6,6,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.setUp(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.tearDown(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,25,1,22,7,19,2,13,2,0,17,20,7,13,2,2,1,0,,,,,0,,1,0,0.09,2,2,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testAddObject(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,2,10,0,6,1,0,10,11,2,9,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testBorrowObjectFairness(),,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,4,52,7,39,7,29,6,16,84,2,27,36,11,25,9,9,1,2,,,,,0,,3,0,0.15,9,9,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testBrokenFactoryShouldNotBlockPool(),,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,3,43,4,30,4,25,9,11,8,1,19,23,4,19,4,4,1,3,,,,,0,,1,0,0.3,4,4,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testClientWaitStats(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,18,0,14,3,11,4,8,1,0,10,12,3,9,1,1,1,0,,,,,0,,1,0,0.29,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testCloseMultiplePools1(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,1,4,0,3,1,0,3,5,1,4,1,1,1,0,,,,,0,,1,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testCloseMultiplePools2(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,12,1,9,3,6,1,0,8,10,1,9,1,1,1,0,,,,,0,,1,0,0.25,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testConcurrentBorrowAndEvict(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,25,5,15,5,10,5,6,2,0,11,13,4,9,2,2,1,0,,,,,0,,1,0,0.33,2,2,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testConcurrentInvalidate(),,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,51,0,41,10,30,10,15,150,2,33,43,16,27,10,11,1,0,,,,,0,,3,0,0.24,10,11,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testConstructorNullFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,5,1,2,3,2,1,0,1,3,1,2,1,1,1,0,,,,,0,,1,0,0.6,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testConstructors(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,12,66,2,63,15,59,1,28,1,0,50,53,15,38,1,1,1,0,,,,,0,,1,0,0.02,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testDefaultConfiguration(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEqualsIndiscernible(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,16,0,10,4,7,6,3,1,0,5,7,4,3,1,1,1,0,,,,,0,,1,0,0.6,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testErrorFactoryDoesNotBlockThreads(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,47,9,28,6,23,10,10,4,1,20,24,6,18,3,4,1,0,,,,,0,,2,0,0.36,3,4,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictAddObjects(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,22,0,13,3,11,11,11,1,0,11,12,3,9,1,1,1,0,,,,,0,,0,0,0.85,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictFIFO(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictLIFO(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictWhileEmpty(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,2,1,0,3,4,1,3,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEviction(),,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,1,49,4,45,2,39,0,12,65536,5,43,60,6,54,17,17,1,12,,,,,0,,1,0,0,17,17,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionInvalid(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,36,8,23,3,19,5,17,2,0,16,19,3,16,2,2,1,1,,,,,0,,2,0,0.22,2,2,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionOrder(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,6,1,4,8,3,1,0,4,5,1,4,1,1,1,0,,,,,0,,0,0,1.33,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionPolicy(),,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,1,64,8,44,2,36,12,18,256,2,29,38,4,34,9,9,1,6,,,,,0,,1,0,0.27,9,9,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionSoftMinIdle(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,54,10,42,11,24,2,16,4,1,26,35,11,24,3,3,1,0,,,,,0,,2,0,0.05,3,3,1
Class,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionSoftMinIdle.TimeTest,3,,25,50,4,1,1,1,1,3,0,0,1,2,0,,0,0,,,,4,1,4,13,0,0,0,4,,21,4,17,8,4,0,,,,5,10,6,4,,,,,1,1,1,1,,3,0,,0,4,4,4
Public Constructor,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionSoftMinIdle.TimeTest.TimeTest(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionSoftMinIdle.TimeTest.create(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionSoftMinIdle.TimeTest.getCreateTime(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionSoftMinIdle.TimeTest.wrap(TimeTest),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictionWithNegativeNumTests(),,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1,25,2,22,2,18,1,11,64,2,20,27,4,23,7,7,1,4,,,,,0,,1,0,0.05,7,7,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictorVisiting(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,4,1,2,6,1,1,0,2,3,1,2,1,1,1,0,,,,,0,,0,0,1.5,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testExceptionOnActivateDuringBorrow(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,26,1,20,4,17,5,9,2,0,15,17,4,13,2,2,1,1,,,,,0,,1,0,0.25,2,2,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testExceptionOnDestroyDuringBorrow(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,13,1,10,2,8,2,0,8,10,1,9,2,2,1,1,,,,,0,,1,0,0.15,2,2,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testExceptionOnDestroyDuringReturn(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,2,8,1,8,1,0,8,9,2,7,1,1,1,0,,,,,0,,0,0,0.1,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testExceptionOnPassivateDuringReturn(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,2,4,0,5,1,0,4,5,2,3,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testFIFO(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,15,2,13,3,5,1,0,13,14,2,12,1,1,1,0,,,,,0,,0,0,0.2,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testFailingFactoryDoesNotBlockThreads(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,47,9,28,6,23,10,10,4,1,20,24,6,18,3,4,1,0,,,,,0,,2,0,0.36,3,4,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testGetFactoryType_DefaultPooledObjectFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,2,0,4,1,0,1,3,1,2,1,1,1,0,,,,,0,,1,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testGetFactoryType_NullPooledObjectFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,2,0,4,1,0,1,3,1,2,1,1,1,0,,,,,0,,1,0,0,1,1,1
Public Method,org.apache.commons.pool2.impl.TestGenericObjectPool.testGetFactoryType_PoolUtilsSynchronizedDefaultPooledFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,3,0,5,1,0,1,3,1,2,1,1,1,0,,,,,0,,1,0,0,1,1,1
